time,S1,S2,S3,S4,S5,S6,S7,S8,S9,Sv1,Sv2,Sv3,Sv4,Sv5,Sv6,Sv7,Sv8,Sv9,Sx1,Sx2,Sx3,Sx4,Sx5,Sx6,Sx7,Sx8,Sx9,E1,E2,E3,E4,E5,E6,E7,E8,E9,Ev1,Ev2,Ev3,Ev4,Ev5,Ev6,Ev7,Ev8,Ev9,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,Ex8,Ex9,I1,I2,I3,I4,I5,I6,I7,I8,I9,Iv1,Iv2,Iv3,Iv4,Iv5,Iv6,Iv7,Iv8,Iv9,Ix1,Ix2,Ix3,Ix4,Ix5,Ix6,Ix7,Ix8,Ix9,R1,R2,R3,R4,R5,R6,R7,R8,R9,Rv1,Rv2,Rv3,Rv4,Rv5,Rv6,Rv7,Rv8,Rv9,Rx1,Rx2,Rx3,Rx4,Rx5,Rx6,Rx7,Rx8,Rx9,D1,D2,D3,D4,D5,D6,D7,D8,D9
20,0.0451219411882524,1.32534326472604,0.639062929111368,0.278196570346203,41.0741671758889,21.6849969943236,7.78564155217305,359.929067422003,259.783480241744,94171.8954086848,530420.938239523,1550979.16788324,1949107.78808626,0,0,0,0,0,0.126931313864988,3.38255537418697,1.59159484395782,0.674306240452124,0,0,0,0,0,61.6665268773225,411.546633334923,1131.34446156896,1405.23102556951,72818.5247015974,52982.8130887936,63293.3325170466,82289.0718300754,80488.7146503035,2045.72297238987,11865.3209087716,33406.9891995561,41215.0285411864,0,0,0,0,0,173.472440943366,1050.35375616697,2817.62863991694,3406.06661196171,0,0,0,0,0,16450.1924667183,91089.8560461161,272718.640497194,346928.767366728,891970.363289444,656472.97896896,814840.065064482,914081.517075138,906566.000733124,11445.7518462633,63333.8038304638,188387.141110654,238623.901899247,0,0,0,0,0,1318.41234867511,7595.68413517065,21594.0781985942,26778.7660535832,0,0,0,0,0,15147.4032016226,87495.9362746848,274351.106211431,360839.435152689,6062853.49193041,4498266.5175979,5813967.31626007,5444019.83940609,5711814.67592533,185891.882105681,980655.528345024,3106783.5173463,4064610.0453646,0,0,0,0,0,6298.36331211223,34723.724608292,105087.624156752,134444.48548094,0,0,0,0,0,1995.06531677671,352.599323815681,3740.53163702061,1639.53191440735,7316.54591137175,18256.0053473483,7891.50051684702,259249.64262127,870.82521100527
21,0.000258568290335986,0.073983583511653,0.0421599792516312,0.021324552391733,29.863093875259,15.6249481719467,5.42680420773646,277.024478011624,198.022050519747,94171.9379390658,530422.105331761,1550979.71992535,1949108.02368809,0,0,0,0,0,0.0945834057957195,2.63152864814131,1.17873563734365,0.484976824982819,0,0,0,0,0,0.34587381671929,21.5625705948579,73.5424106157065,109.292584631595,52186.1606569733,37968.9291564642,45353.6339264001,59032.3535475853,57724.563739575,1507.47285746111,8761.55006821683,24637.4142785868,30384.5870187248,0,0,0,0,0,126.519471967604,766.960987216855,2056.14570470974,2485.60296671669,0,0,0,0,0,13468.4020200734,74585.7530315942,223309.363012448,284080.225865455,748890.289784836,551012.567858513,683306.341136085,769423.754845469,762807.442824529,9908.51917072418,54977.5000574093,163023.481087518,206203.171762707,0,0,0,0,0,1124.53351739924,6492.17873696355,18412.8444574015,22810.8783881814,0,0,0,0,0,3072.04953355316,22899.5106731655,74270.2992589283,102033.63912413,6226379.799855,4618259.88519068,5963240.48394221,5604380.68161132,5878373.75252082,203034.016471609,1073578.00835824,3391322.59902017,4430710.28806147,0,0,0,0,0,6539.96413936072,36130.0596309106,109077.937665895,139393.894503289,0,0,0,0,0,2046.14416299436,362.105041699589,3835.43228276771,1679.88973521924,7513.88660931865,18742.9928461659,8094.11419109669,266886.18551761,896.218864555071
22,0,0,0,0,22.4894117572461,11.6785537387579,3.94499831773387,218.810460639293,155.145148340911,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,0.464678034689093,0.24312853313147,0.0844425806792466,4.31057781691739,3.08127810350067,0.0728575334681605,2.10336837111903,0.904370398355282,0.363181484611465,0.0187246691612968,0.00972355601832086,0.0032846029562173,0.182181442926431,0.129173746562217,0,0,0,0,36786.3316653352,26763.4134191175,31966.1866476373,41650.8574492353,40717.3150251615,1080.38694368317,6292.60271768124,17703.5394677975,21845.9040099827,581.845748672594,423.33177480815,505.666995899278,658.176871289156,643.59576529538,90.6858173203718,550.771326609813,1476.15977841773,1785.03106276139,30.6282750979107,22.2832000814127,26.6150255856473,34.6784760063801,33.9012092095649,11026.9949302651,61065.6497573806,182830.242975298,232585.217291417,626255.6370222,460673.599167343,570842.115059334,644794.488026592,639046.769337135,8497.65052118438,47255.5675597603,139785.012817031,176614.625493025,207.472823504596,150.950382982129,180.309230808424,234.690747785486,229.491460453302,953.023381773085,5511.65821694144,15601.4851188868,19312.450326727,10.9204777233252,7.94521603844815,9.49013344694959,12.3587694946444,12.0833951216811,2418.13902760525,13515.7821545658,40435.734637732,51476.4999496845,6261417.67434681,4643134.62320889,5990507.76051959,5647268.94668508,5921931.21068348,207926.829216471,1106685.61969815,3495802.69314225,4570961.24319874,102006.052533569,75660.043878329,97693.057550567,91820.0189896322,96308.4120433782,6745.37048043196,37327.9968080116,112469.597453339,143596.97072313,1.19402009838527,0.866250552985236,1.03749459538241,1.29121034977846,1.3224161984205,2088.90863902667,370.072776367596,3914.87026152269,1713.65081662707,7679.27027253817,19151.0120960241,8263.72861703048,273301.189554626,917.543064382727
23,0,0,0,0,17.6406493756943,9.10317323017905,3.00453003621531,178.600982134399,125.778133414701,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,0.883997583102865,0.46087748684895,0.157997857755459,8.39034230937529,5.97399020478261,0.0585835551068332,1.74244743291948,0.723784152708251,0.284739160097717,0.0326394234580958,0.0168430492293328,0.00555909967122381,0.33045456330811,0.232719650555934,0,0,0,0,25844.9379284103,18802.4220005926,22455.9578286921,29288.6414587808,28624.7776686774,774.131078976011,4508.84690886669,12685.1404397566,15653.2743581667,908.371260911564,660.886162880305,789.390294397045,1028.05432639932,1005.1345031239,64.9912327781992,394.948696788724,1057.86656610851,1279.09658252216,47.8193208950609,34.7889808728204,41.5488965920773,54.1909966422579,52.9626897414059,9028.13986672846,49996.3254312507,149688.742571071,190424.670177107,521949.792551591,383871.799336615,475373.143181382,538351.251169505,533410.167969584,7233.32515654288,40297.3375665996,118969.518269688,150181.423112374,493.768686836665,359.24453091485,429.103141157324,558.729067805974,546.299569379826,803.441766505048,4653.33867380314,13150.5992051685,16267.7816021217,25.9909661180537,18.9092866810798,22.5850048188288,29.4316252292456,28.7709005347213,1979.8047854624,11065.7864925904,33105.9794435189,42145.3935343686,6252919.41679794,4635905.38918581,5977146.1402447,5649091.65626403,5922642.77362036,211900.580899813,1128940.59365483,3562044.63266573,4655051.84862164,224968.901022094,166841.586607442,215329.319491167,202735.197944933,212616.16526407,6918.99033170749,38342.1756596188,115335.881794481,147146.376164417,5.03539749184741,3.65306982478288,4.37507663687913,5.44744087395463,5.5784532014861,2124.5981132255,376.72885205404,3981.15528299539,1741.80716170517,7817.40878133855,19491.7399445967,8405.26875345813,278670.077926797,935.384518059168
24,0,0,0,0,14.3523236512463,7.3675821367013,2.38518463631206,150.200796369231,105.180303798486,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,1.22529643598297,0.636999267564673,0.216127387625089,11.8457882528629,8.40745689512935,0.048855522062652,1.48962664407534,0.601246292728729,0.232512602672998,0.0420257784154354,0.0215733968839007,0.0069841820350005,0.43981069124559,0.307983867178152,0,0,0,0,18144.0289369513,13199.4532878945,15763.1765214577,20579.6950046469,20108.0338095007,554.689167424051,3230.73004797845,9089.30048189382,11216.0614100096,1009.16336759206,734.202544658992,876.928539651276,1142.65989924733,1117.03402194579,46.5764432920751,283.206087260885,758.097674519504,916.556707819775,53.1284660377171,38.6499993005503,46.1569694017205,60.2604653531097,58.8793699043152,7391.61575834349,40933.5292066989,122554.777038017,155906.533752949,433805.64343055,318994.032623921,394823.31295406,448099.171043978,443886.605962428,6119.93514375433,34144.6735123664,100645.038650595,126957.539010026,764.108031149954,555.924268789486,664.012465113203,864.894882401121,845.58087194812,674.409085870008,3910.77748478047,11037.101490523,13645.7481749371,40.2226832321216,29.2626229537651,34.9493025548242,45.5729441306911,44.5425529279331,1620.92705990023,9059.89969143807,27104.8834301978,34505.7297222601,6220781.8699908,4611308.53333702,5942086.33161829,5627961.55558691,5899485.27715397,215200.514928342,1147434.78613295,3617047.43755345,4724848.39710011,352441.936998185,261347.861730789,337169.194206881,317921.445376002,333376.794452879,7065.04217502626,39196.4591566807,117746.684275331,150129.92894204,11.8122835546585,8.56940745522991,10.2627724364765,12.7837978497102,13.0897898449369,2154.30319781965,382.273437040357,4036.31818185791,1765.22872082567,7932.46616608555,19775.4840224096,8523.06635394255,283149.474604176,950.266270099787
25,0,0,0,0,12.0412585728073,6.15438051716749,1.96071928655869,129.527879238327,90.2775901140634,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,1.51235766251597,0.784358483823739,0.263833532208023,14.8499585795432,10.5111710914634,0.042014016337484,1.30772017908374,0.51537958891748,0.196488390875404,0.0489651892386995,0.0250264874595922,0.00797316911100324,0.526718787761498,0.367109406148908,0,0,0,0,12728.7433127517,9259.59093267646,11057.3274266717,14450.3007620255,14115.389193242,397.452173797034,2314.91933848923,6512.76867655374,8036.65953952438,983.125854985273,715.245296863173,854.254595005462,1113.68671959099,1088.56542733168,33.3792452726605,203.079378230335,543.273078884891,656.771943247397,51.7608123196681,37.6536737875018,44.9640813414573,58.7614415129845,57.3995399937561,6051.74314705025,33513.5392531197,100339.36507602,127645.474016253,359708.489648241,264471.819208303,327196.719376357,372022.516720807,368454.883503943,5152.30138489114,28780.7410865452,84723.4913473761,106809.72891136,976.158721787476,710.192251996154,848.25488815186,1105.23100588048,1080.46035882698,564.060678022266,3274.25919575037,9230.11989829015,11406.3778987001,51.3870055272149,37.3839807009374,44.6469894659706,58.253967652984,56.9277619763532,1327.1028280833,7417.61847285023,22191.6015501023,28250.9019883417,6168848.37847446,4572173.41276822,5888886.69419962,5587544.4596945,5856280.56061142,217935.592053163,1162772.42190983,3662630.57390651,4782672.95439436,483589.16991656,358561.202790828,462425.681124003,436602.085699301,457778.608679146,7187.41709406198,39913.0569583099,119766.409272064,152628.221733814,21.1125201595201,15.3161719316956,18.3421991831324,22.8572468955701,23.4018740627342,2178.97119693598,386.881070530173,4082.12183728527,1784.66913958457,8028.07115178398,20011.2191591945,8620.88259420062,286876.942185238,962.64717945324
26,0,0,0,0,10.3652459481103,5.27867415118649,1.65951590461281,114.069012073715,79.1929749037256,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,1.76069822063545,0.911287266498049,0.304271674034762,17.5213592165764,12.3730684154888,0.0370739323289121,1.1738604859037,0.453563007499039,0.170891173408711,0.0545860849220291,0.0277988729775308,0.00873944299557755,0.600717128295703,0.417050832653984,0,0,0,0,8923.73273382819,6491.37411127163,7751.13619691321,10139.9780132752,9902.24134041715,284.786947246596,1658.71230551404,4666.60300734981,5758.51860226605,892.543845511992,649.332444027766,775.503628809822,1011.53570093903,988.58623745739,23.9214407502342,145.625646019583,389.324308830232,470.619265503073,46.9947008752855,34.1852668303672,40.8195020943066,53.3997653033075,52.1477820625175,4954.74823583833,27438.5652953616,82150.9241247099,104507.275313404,297686.18173463,218845.771590827,270649.852967898,308200.000394384,305194.843986035,4319.89603053373,24155.1362598054,71029.7305577336,89501.7643182048,1117.47162495705,812.993145070685,971.018992882137,1265.57681251262,1237.11307494338,470.342894891362,2732.64273453945,7695.79753847772,9506.56038130605,58.8281957567194,42.7964872676272,51.1089430140826,66.7251288661217,65.1957707492143,1086.53989699604,6073.03235355661,18168.9466348633,23129.8822418981,6100398.42663418,4520912.46027685,5820573.67898173,5530989.40113111,5796308.58392838,220198.758377201,1175470.16413836,3700345.4462689,4830502.92216538,617724.039735936,457974.797411816,590454.942019222,558134.465203123,585150.626112021,7289.61424997757,40512.0695016149,121452.932668326,154713.46776588,32.2482598339506,23.3943043872041,28.01557418792,34.9252004982651,35.7537779917018,2199.4166679266,390.702288584741,4120.08135047738,1800.77510855746,8107.35200425205,20206.6772013529,8701.95066621273,289971.801561575,972.924895798714
27,0,0,0,0,9.11539481059962,4.6283220563055,1.43913416974495,102.223846377563,70.7399444494045,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,1.98075350546734,1.02335408572156,0.339503374941887,19.9430565953008,14.0543437789838,0.0334273032680426,1.07348849736456,0.408044833689443,0.152245901494002,0.0595194591422389,0.030220877016437,0.00939690372124415,0.66747608570467,0.461900260039703,0,0,0,0,6252.10047543498,4547.77796433052,5429.97039927233,7111.08908734883,6942.34471560025,204.05878214304,1188.51940463337,3343.76745715206,4126.15923688719,775.283827968012,564.014096892163,673.583257794498,879.046794845451,858.986324980456,17.14353872792,104.430041782481,279.001473825271,337.229190347815,40.8234252638285,29.6949600494747,35.4552828526113,46.4322374604242,45.3304120377782,4056.60476144319,22464.7972664351,67259.4880907951,85563.3203671913,245954.028604812,180797.31346016,223525.53145501,254867.02529164,252346.847157732,3609.59436151732,20200.3513666958,59346.5347507793,74749.1396363094,1191.3566038421,866.736826155204,1035.18726722894,1349.6143412432,1319.15710599587,391.196616947326,2274.52040468265,6400.26453459049,7903.5585767919,62.7201107164138,45.6267964627411,54.486809746825,71.1771518867202,69.5347860725917,889.583632688734,4972.17837784813,14875.4754374477,18937.146003839,6018209.93112186,4459567.90793902,5739704.1801209,5460978.15000332,5722360.49724468,222068.789123335,1185966.76003202,3731506.48443552,4870011.89927183,754285.126845754,559174.507484071,720732.139872124,681989.884714995,714941.267114573,7374.72313325846,41011.3281901108,122857.327184535,156449.254180427,44.4906426773538,32.2750293522322,38.6496082240777,48.1994210719928,49.3382081073479,2216.33443792938,393.865811127518,4151.48861319153,1814.09734404733,8172.9826739077,20368.4635464782,8769.02789238264,292536.54657714,981.440741737664
28,0,0,0,0,8.15960341258615,4.13280643919092,1.27342559964073,92.9419277026727,64.1447056015238,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,2.17973733358314,1.12438769530756,0.370918846484064,22.1745443914494,15.5985560966854,0.0306855930901296,0.997040007795344,0.373892163983017,0.138380893144647,0.0641268035680877,0.0324799691002293,0.0100079267530053,0.730436081223649,0.50411701746396,0,0,0,0,4377.51657226663,3184.0758706608,3801.45285432199,4984.08897496852,4864.29896842651,146.214506529769,851.611366217554,2395.91407712645,2956.52228416128,653.307157531138,475.267676757211,567.576194644456,741.092413784515,724.079049581471,12.2861959890613,74.8919303162099,199.942111467625,241.646971024135,34.4031604419371,25.0238397112292,29.8758417702527,39.170248663149,38.2288119498044,3321.26705728765,18392.6203062269,55067.4111042843,70053.3214250341,202930.932222286,149159.627907657,184362.716120524,210443.603352438,208337.847561881,3007.42263032087,16842.3138594559,49443.1607835658,62253.6470309747,1208.35460399157,879.093622762341,1049.92427478444,1369.22728494596,1338.22443521145,324.665249024342,1888.91264482815,5311.38284306187,6557.05004682484,63.6173495656618,46.2785131070672,55.2629037964711,72.233654208495,70.555708248072,728.329498308987,4070.87546394648,12179.0095549728,15504.4242514818,5924622.26348678,4389858.73453038,5648426.86368941,5379778.98094704,5636795.62929907,223612.098417579,1194632.70302507,3757221.55690729,4902609.26323634,892814.781419898,661822.93985718,852830.54540512,807735.24617784,846698.971347412,7445.43418261147,41426.4178019612,124024.050558768,157890.84046541,57.1873571721096,41.4851326507125,49.6776148781411,61.9735103587287,63.4319734792054,2230.31339204936,396.480945810218,4177.43818996899,1825.10196142985,8227.23320252764,20502.1833750243,8824.45074836633,294658.536527589,988.485466032127
29,0,0,0,0,7.41164622764736,3.7463276157184,1.14570998498928,85.5147175183209,58.8883051753438,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,2.36276089506644,1.21708839596356,0.399482353402887,24.2592734841682,17.0373505914496,0.0285925946008846,0.938052237427128,0.347864367545785,0.12789217101107,0.0686185343453248,0.0346842661228329,0.0106072170122619,0.79171271817761,0.545199955191995,0,0,0,0,3063.03716032464,2227.86538430856,2659.62901390174,3491.35343966156,3406.28755017996,104.767258578837,610.206130231173,1716.74723396803,2118.4405158578,538.470929642211,391.718965639696,467.783455198928,611.120708547184,597.004823032614,8.80520994194617,53.7122182140312,143.286737131279,173.156451474727,28.3582235485964,20.6260326915878,24.6233885469949,32.3236631313327,31.5361057547764,2719.22344491408,15058.6036857088,45085.3823985413,57354.807887271,167237.916189217,122915.934382259,151891.771843555,173540.769199542,171786.62238069,2499.62699650197,14006.9058275101,41092.7889509802,51724.3626019125,1181.32360468168,859.419089138291,1026.40627059029,1338.94028057646,1308.52388920247,268.952833288288,1565.65421706736,4399.68117744688,5430.20049597646,62.1965804968816,45.2440017224734,54.0254407450385,70.6582443306162,69.0057881423129,596.305778531699,3332.95104546807,9971.3299973223,12693.9493669157,5821596.22954881,4313225.1614447,5548539.53711797,5289299.94299251,5541597.60896301,224884.436186195,1201779.40838589,3778420.42730555,4929476.96796277,1032940.79384677,765645.82358596,986403.837546171,935016.8848509,980055.184776582,7504.06550910654,41770.8048259011,124991.395716449,159085.761384938,69.8108471839387,50.6419237948463,60.6413585358168,75.675418952898,77.4496534082691,2241.85000564059,398.639995611847,4198.85264092063,1834.1814942851,8272.02004367935,20612.5670895012,8870.18876521898,296411.765498143,994.305214288504
30,0,0,0,0,6.81362939625025,3.43826929519434,1.04501212633346,79.4525296025924,54.6138867992376,94171.9381847057,530422.175616165,1550979.75997733,1949108.04394641,2.53352549314115,1.3034039201946,0.425879553038113,26.2295356793626,18.3941392799136,0.0269745369584724,0.892045788587516,0.327770814765861,0.119844052785912,0.0731177071921409,0.0368963958785461,0.0112141248403584,0.852612676344596,0.586066830375153,0,0,0,0,2141.88578960093,1557.80287495889,1859.54999691957,2444.3602181598,2383.92133517094,75.0689997219027,437.231673730943,1230.10279525779,1517.92852703241,436.398553520188,317.458436773675,379.088953398811,495.525411771653,484.006596211099,6.31057325679995,38.5253357209107,102.686372525804,124.078779066489,22.9847807820646,16.7169312931818,19.9550084509633,26.2306627363509,25.5820873160569,2226.31180738619,12328.9416509507,36912.7882308199,46958.1439688685,137686.505555823,101190.497226094,125021.524725546,142954.142798998,141496.596297967,2073.28938298431,11623.7913895462,34082.5565862343,42889.5849462162,1122.7959681311,816.831445395426,975.525055658847,1272.92490856361,1243.91472048015,222.449908476919,1295.57931909719,3638.76674578025,4490.11452025496,59.1174141899961,43.0031776309502,51.3476794965426,67.1966610489064,65.6143930972188,488.213896339823,2728.78961566421,8163.83480581023,10392.9270912356,5710769.03163337,4230869.31490468,5441541.11624039,5191138.95107634,5438426.93802771,225932.431543896,1207667.63138192,3795880.59897626,4951602.81568957,1174360.93866713,870420.547608738,1121171.31612153,1063546.66942426,1114709.77099811,7552.59769732503,42056.0214264473,125792.071523584,160074.577547555,81.9676155577257,59.4599765945962,71.1991071094554,88.8778212485996,90.9541294077031,2251.3610313694,400.420544974935,4216.50621558943,1841.66513972405,8308.95374930922,20703.5888482218,8907.89500567885,297858.586338927,999.107321633858
